HARGA;LT;LB;JKT;JKM;Kota;
2130000000;266;200;5;3;Bandung;
1200000000;84;200;2;1;Bandung;
898000000;100;90;3;2;Bandung;
611000000;104;40;2;1;Bandung;
725000000;90;90;2;1;Bandung;
799000000;95;66;3;2;Bandung;
565000000;86;40;2;1;Bandung;
1100000000;162;120;4;3;Bandung;
693000000;66;60;3;2;Bandung;
1290000000;126;126;4;2;Bandung;
532000000;48;42;2;2;Bandung;
650000000;95;70;3;1;Bandung;
920000000;152;300;7;3;Bandung;
750000000;63;90;2;2;Bandung;
800000000;189;189;15;5;Bandung;
857000000;79;68;3;2;Bandung;
700000000;95;65;3;2;Bandung;
5000000000;560;500;1;3;Bandung;
3500000000;399;300;5;3;Bandung;
1250000000;90;150;3;2;Bandung;
1600000000;100;160;8;6;Bandung;
1070000000;108;100;3;2;Bandung;
4500000000;413;400;4;3;Bandung;
949000000;100;108;3;2;Bandung;
1100000000;162;120;4;3;Bandung;
45000000;84;110;3;1;Bandung;
532000000;48;41;2;1;Bandung;
975000000;108;100;3;2;Bandung;
725000000;90;90;2;1;Bandung;
860000000;91;95;3;2;Bandung;
1570000000;102;200;4;4;Bandung;
1100000000;108;100;3;2;Bandung;
2000000000;102;200;4;2;Bandung;
875000000;81;92;3;3;Bandung;
670000000;63;70;2;1;Bandung;
989000000;99;90;3;3;Bandung;
935000000;152;300;7;2;Bandung;
650000000;87;42;2;1;Bandung;
560000000;86;40;2;1;Bandung;
895000000;100;90;3;2;Bandung;
750000000;63;90;2;2;Bandung;
1100000000;162;120;4;3;Bandung;
2500000000;251;500;20;20;Bandung;
1000000000;102;100;4;3;Bandung;
2500000000;140;240;4;3;Bandung;
675000000;100;50;2;1;Bandung;
1100000000;108;100;3;2;Bandung;
1390000000;100;160;8;8;Bandung;
1950000000;338;280;12;10;Bandung;
1900000000;102;200;4;2;Bandung;
875000000;92;82;3;2;Bandung;
875000000;91;81;3;2;Bandung;
1500000000;126;240;4;3;Bandung;
845000000;70;86;2;2;Bandung;
849000000;88;70;2;2;Bandung;
695000000;80;42;2;1;Bandung;
4200000000;216;450;27;14;Bandung;
1100000000;102;100;5;3;Bandung;
1100000000;102;70;5;3;Bandung;
693000000;66;60;3;2;Bandung;
1000000000;108;100;3;2;Bandung;
560000000;86;40;2;1;Bandung;
532000000;48;41;2;1;Bandung;
1570000000;102;180;3;2;Bandung;
585000000;60;45;2;1;Bandung;
900000000;143;130;3;2;Bandung;
2150000000;212;170;5;3;Bandung;
699000000;63;78;0;0;Bandung;
499000000;60;36;2;1;Bandung;
530000000;61;36;2;1;Bandung;
530000000;68;36;2;1;Bandung;
550000000;70;36;2;1;Bandung;
560000000;86;40;2;1;Bandung;
649000000;77;164;3;2;Bandung;
650000000;87;42;2;1;Bandung;
875000000;91;81;3;2;Bandung;
875000000;92;82;3;2;Bandung;
799000000;95;66;3;2;Bandung;
799000000;95;66;3;2;Bandung;
825000000;96;67;3;2;Bandung;
895000000;101;66;3;2;Bandung;
890000000;95;66;3;2;Bandung;
889000000;96;65;3;2;Bandung;
2000000000;195;270;2;2;Bandung;
898000000;98;80;2;1;Bandung;
990000000;162;120;4;3;Bandung;
1100000000;162;120;5;3;Bandung;
490000000;60;45;2;1;Bandung;
800000000;78;120;3;2;Bandung;
500000000;60;50;2;1;Bandung;
1400000000;155;170;3;2;Bandung;
875000000;100;90;3;2;Bandung;
1050000000;108;100;3;2;Bandung;
630000000;77;46;2;1;Bandung;
925000000;115;66;3;2;Bandung;
895000000;101;66;3;2;Bandung;
650000000;151;110;3;2;Bandung;
1100000000;162;120;4;3;Bandung;
1700000000;102;200;4;2;Bandung;
800000000;85;84;4;2;Bandung;
1100000000;162;120;4;3;Bandung;
857000000;79;68;3;1;Bandung;
875000000;81;92;3;3;Bandung;
450000000;84;90;2;1;Bandung;
587000000;85;36;2;1;Bandung;
1100000000;162;120;4;3;Bandung;
430000000;60;45;3;2;Bandung;
2600000000;560;250;7;2;Bandung;
849000000;87;70;2;2;Bandung;
909000000;102;65;3;2;Bandung;
925000000;115;66;3;2;Bandung;
925000000;104;66;3;2;Bandung;
700000000;63;90;2;2;Bandung;
2200000000;201;420;6;3;Bandung;
4750000000;450;300;7;5;Bandung;
675000000;100;50;2;1;Bandung;
785000000;84;70;2;2;Bandung;
950000000;102;150;3;3;Bandung;
1100000000;162;120;4;3;Bandung;
990000000;162;120;4;3;Bandung;
2000000000;192;200;4;3;Bandung;
1570000000;102;180;4;3;Bandung;
240000000;60;40;2;1;Bandung;
2000000000;130;250;4;4;Bandung;
775000000;108;100;3;2;Bandung;
2300000000;108;100;9;4;Bandung;
1090000000;108;100;3;2;Bandung;
1700000000;338;280;12;10;Bandung;
4750000000;450;300;7;5;Bandung;
530000000;60;45;2;1;Bandung;
430000000;60;50;3;2;Bandung;
375000000;78;60;2;1;Bandung;
950000000;87;240;6;4;Bandung;
550000000;70;36;2;1;Bandung;
530000000;61;36;2;1;Bandung;
499000000;60;36;2;1;Bandung;
555000000;85;84;4;2;Bandung;
857000000;79;68;3;2;Bandung;
650000000;68;58;2;1;Bandung;
1000000000;126;126;4;2;Bandung;
1100000000;162;120;4;3;Bandung;
500000000;120;36;0;0;Bandung;
857000000;79;68;3;2;Bandung;
1100000000;162;120;4;3;Bandung;
1200000000;120;183;5;2;Bandung;
599000000;86;40;2;1;Bandung;
532000000;48;41;2;1;Bandung;
532000000;48;41;2;1;Bandung;
1900000000;230;200;7;3;Bandung;
585000000;72;45;2;2;Bandung;
750000000;63;90;2;2;Bandung;
532000000;48;46;2;2;Bandung;
795000000;105;70;2;1;Bandung;
700000000;63;90;2;2;Bandung;
420000000;60;45;3;2;Bandung;
810000000;96;66;3;2;Bandung;
490000000;103;80;3;1;Bandung;
700000000;63;90;2;2;Bandung;
800000000;96;65;3;2;Bandung;
1650000000;144;144;4;2;Bandung;
649000000;77;164;3;2;Bandung;
898000000;99;80;3;2;Bandung;
1800000000;105;250;4;1;Bandung;
900000000;143;130;3;2;Bandung;
575000000;90;54;3;1;Bandung;
1800000000;201;450;6;5;Bandung;
575000000;102;90;2;1;Bandung;
890000000;95;65;3;2;Bandung;
275000000;60;40;2;1;Bandung;
1100000000;126;126;4;2;Bandung;
9000000000;939;1863;45;46;Bandung;
1300000000;126;126;4;2;Bandung;
2500000000;140;240;4;3;Bandung;
1250000000;126;90;2;1;Bandung;
1050000000;108;100;3;2;Bandung;
850000000;140;122;0;0;Bandung;
1100000000;150;200;4;2;Bandung;
895000000;144;120;3;2;Bandung;
2200000000;233;280;4;5;Bandung;
825000000;140;94;2;1;Bandung;
690000000;99;100;3;2;Bandung;
875000000;120;120;0;0;Bandung;
850000000;121;100;3;2;Bandung;
475000000;100;90;0;0;Bandung;
1200000000;123;100;4;3;Bandung;
1300000000;163;200;7;2;Bandung;
650000000;77;50;2;1;Bandung;
525000000;75;40;2;1;Bandung;
676000000;135;158;3;2;Bandung;
676000000;135;158;3;2;Bandung;
950000000;108;216;2;2;Bandung;
1450000000;136;200;5;3;Bandung;
900000000;72;164;3;3;Bandung;
1500000000;150;187;3;2;Bandung;
12000000000;450;300;6;5;Bandung;
1300000000;112;120;4;2;Bandung;
3200000000;150;165;4;3;Bandung;
525000000;60;60;2;1;Bandung;
740000000;78;45;2;1;Bandung;
1400000000;122;80;2;2;Bandung;
1900000000;144;130;3;3;Bandung;
1400000000;105;120;3;2;Bandung;
2800000000;280;180;8;3;Bandung;
1500000000;210;372;7;3;Bandung;
785000000;135;135;4;2;Bandung;
1750000000;187;200;3;3;Bandung;
1100000000;200;100;4;2;Bandung;
750000000;84;54;2;1;Bandung;
1500000000;157;68;2;1;Bandung;
1600000000;115;140;4;3;Bandung;
800000000;105;73;2;1;Bandung;
1200000000;94;90;3;2;Bandung;
490000000;60;50;2;1;Bandung;
1700000000;144;220;3;2;Bandung;
600000000;54;24;1;1;Bandung;
750000000;112;100;2;2;Bandung;
1300000000;219;100;3;2;Bandung;
625000000;72;65;2;1;Bandung;
1550000000;162;250;4;6;Bandung;
800000000;78;68;3;1;Bandung;
1550000000;162;250;4;6;Bandung;
1100000000;84;105;3;2;Bandung;
2500000000;300;500;6;5;Bandung;
1100000000;98;106;6;3;Bandung;
600000000;75;70;2;1;Bandung;
900000000;125;72;3;3;Bandung;
625000000;72;65;2;1;Bandung;
790000000;78;42;2;1;Bandung;
1240000000;135;49;2;1;Bandung;
1040000000;116;108;3;2;Bandung;
1660000000;166;148;3;2;Bandung;
2600000000;238;416;6;4;Bandung;
2500000000;280;500;3;2;Bandung;
1500000000;204;182;4;4;Bandung;
950000000;90;100;3;2;Bandung;
950000000;141;100;3;4;Bandung;
2000000000;180;150;4;3;Bandung;
1500000000;84;82;3;2;Bandung;
1370000000;168;140;3;2;Bandung;
650000000;60;80;2;2;Bandung;
850000000;78;42;2;1;Bandung;
860000000;99;60;2;1;Bandung;
635000000;78;50;2;1;Bandung;
595000000;78;50;2;1;Bandung;
1370000000;60;128;3;3;Bandung;
525000000;60;60;2;1;Bandung;
1300000000;112;48;2;2;Bandung;
1300000000;112;48;2;2;Bandung;
1200000000;140;280;9;9;Bandung;
1000000000;84;45;2;1;Bandung;
575000000;66;100;2;1;Bandung;
846000000;110;77;2;1;Bandung;
800000000;72;42;2;1;Bandung;
800000000;72;42;2;1;Bandung;
875000000;96;60;2;1;Bandung;
865000000;96;60;2;1;Bandung;
755000000;78;50;2;1;Bandung;
925000000;144;90;3;3;Bandung;
475000000;99;60;2;1;Bandung;
760000000;78;48;2;1;Bandung;
850000000;105;70;3;2;Bandung;
675000000;84;50;3;1;Bandung;
2800000000;201;120;3;2;Bandung;
699000000;90;60;3;2;Bandung;
870000000;72;42;2;1;Bandung;
1270000000;163;200;7;2;Bandung;
900000000;97;50;2;1;Bandung;
750000000;78;42;2;1;Bandung;
995000000;97;130;4;2;Bandung;
1700000000;144;220;3;2;Bandung;
800000000;115;50;2;1;Bandung;
800000000;90;60;2;1;Bandung;
1500000000;157;68;3;2;Bandung;
800000000;126;100;2;2;Bandung;
1250000000;107;97;3;2;Bandung;
825000000;78;45;2;1;Bandung;
490000000;60;50;2;1;Bandung;
1050000000;115;103;3;2;Bandung;
489000000;60;50;2;2;Bandung;
500000000;104;90;3;1;Bandung;
985000000;69;90;3;2;Bandung;
875000000;72;50;2;1;Bandung;
1200000000;140;240;2;3;Bandung;
5000000000;350;225;1;1;Bandung;
825000000;78;45;2;1;Bandung;
1200000000;108;200;4;4;Bandung;
860000000;99;60;2;1;Bandung;
1380000000;105;120;3;2;Bandung;
475000000;100;80;3;2;Bandung;
1200000000;198;150;3;2;Bandung;
1200000000;150;140;4;2;Bandung;
1900000000;144;250;6;4;Bandung;
950000000;121;100;2;2;Bandung;
900000000;120;190;4;2;Bandung;
1400000000;84;110;3;2;Bandung;
1800000000;164;154;4;3;Bandung;
2300000000;276;105;3;2;Bandung;
2100000000;200;130;9;3;Bandung;
1350000000;130;100;3;2;Bandung;
1350000000;156;96;4;3;Bandung;
1050000000;144;131;3;2;Bandung;
1780000000;105;77;2;2;Bandung;
2500000000;200;130;9;3;Bandung;
1750000000;66;54;3;3;Bandung;
1300000000;78;45;1;1;Bandung;
1250000000;118;170;4;4;Bandung;
1000000000;98;48;2;1;Bandung;
1950000000;144;250;6;4;Bandung;
5000000000;571;334;7;6;Bandung;
1700000000;150;220;4;3;Bandung;
795000000;78;45;2;1;Bandung;
3500000000;320;600;16;16;Bandung;
1900000000;144;250;5;4;Bandung;
1100000000;120;220;5;2;Bandung;
1050000000;120;220;5;2;Bandung;
1300000000;108;52;2;1;Bandung;
1900000000;176;200;0;0;Bandung;
1300000000;143;96;2;1;Bandung;
2000000000;306;160;5;4;Bandung;
2200000000;233;280;4;5;Bandung;
675000000;84;129;3;2;Bandung;
1250000000;127;126;4;2;Bandung;
875000000;72;42;2;1;Bandung;
1650000000;200;182;8;3;Bandung;
1580000000;108;115;3;3;Bandung;
1200000000;108;200;4;4;Bandung;
1550000000;162;152;4;6;Bandung;
625000000;72;41;2;1;Bandung;
675000000;80;120;3;2;Bandung;
750000000;112;100;3;2;Bandung;
725000000;126;130;3;2;Bandung;
975000000;115;53;2;1;Bandung;
550000000;100;75;3;1;Bandung;
900000000;120;190;4;2;Bandung;
900000000;78;45;2;1;Bandung;
950000000;90;100;3;2;Bandung;
900000000;126;100;2;2;Bandung;
875000000;72;42;2;1;Bandung;
1000000000;105;105;2;2;Bandung;
1350000000;144;110;2;2;Bandung;
650000000;85;65;3;2;Bandung;
875000000;78;45;2;1;Bandung;
1150000000;156;135;3;2;Bandung;
1100000000;168;150;5;3;Bandung;
850000000;156;100;2;1;Bandung;
2000000000;188;330;5;4;Bandung;
2500000000;250;200;6;4;Bandung;
550000000;60;60;2;1;Bandung;
750000000;143;110;3;3;Bandung;
1600000000;286;250;5;2;Bandung;
1400000000;166;120;3;1;Bandung;
1300000000;214;100;4;1;Bandung;
550000000;60;60;2;1;Bandung;
1250000000;200;188;6;3;Bandung;
1650000000;140;200;5;3;Bandung;
1500000000;290;560;4;3;Bandung;
2800000000;380;200;3;2;Bandung;
475000000;60;85;2;2;Bandung;
2700000000;252;500;6;4;Bandung;
1400000000;144;96;2;2;Bandung;
2500000000;241;200;3;3;Bandung;
1690000000;165;120;3;2;Bandung;
865000000;104;80;3;2;Bandung;
1800000000;200;200;4;3;Bandung;
3000000000;200;380;3;2;Bandung;
2750000000;198;350;3;3;Bandung;
3800000000;225;225;4;3;Bandung;
900000000;120;190;4;2;Bandung;
755000000;84;150;4;2;Bandung;
1020000000;133;100;3;2;Bandung;
1300000000;144;228;6;3;Bandung;
2300000000;445;120;8;6;Bandung;
450000000;65;65;3;1;Bandung;
1700000000;127;200;4;3;Bandung;
625000000;72;100;0;0;Bandung;
550000000;72;120;0;0;Bandung;
475000000;120;155;0;0;Bandung;
550000000;81;70;2;1;Bandung;
675000000;60;50;3;2;Bandung;
715000000;60;50;3;2;Bandung;
675000000;60;50;3;2;Bandung;
582000000;60;30;2;1;Bandung;
715000000;60;50;3;2;Bandung;
1100000000;200;100;3;2;Bandung;
582000000;60;30;2;1;Bandung;
715000000;60;50;3;2;Bandung;
582000000;60;30;2;1;Bandung;
675000000;60;50;3;2;Bandung;
495000000;121;155;3;2;Bandung;
715000000;60;50;3;2;Bandung;
675000000;60;50;3;2;Bandung;
715000000;60;50;3;2;Bandung;
582000000;60;30;2;1;Bandung;
582000000;60;30;2;1;Bandung;
975000000;115;53;2;1;Bandung;
800000000;135;135;5;3;Bandung;
1100000000;92;90;3;2;Bandung;
1200000000;108;216;4;4;Bandung;
525000000;60;60;2;1;Bandung;
1200000000;108;216;4;4;Bandung;
800000000;115;50;2;1;Bandung;
800000000;90;60;2;1;Bandung;
1500000000;157;68;3;2;Bandung;
1250000000;107;97;3;2;Bandung;
490000000;60;50;2;1;Bandung;
1050000000;115;103;3;2;Bandung;
489000000;60;50;2;2;Bandung;
500000000;104;90;3;1;Bandung;
985000000;69;90;3;2;Bandung;
875000000;72;50;2;1;Bandung;
1200000000;140;240;2;3;Bandung;
5000000000;350;225;1;1;Bandung;
825000000;78;45;2;1;Bandung;
1200000000;108;200;4;4;Bandung;
860000000;99;60;2;1;Bandung;
1380000000;105;120;3;2;Bandung;
475000000;100;80;3;2;Bandung;
800000000;100;130;4;2;Bandung;
820000000;75;140;0;0;Bandung;
2600000000;238;416;5;4;Bandung;
690000000;99;100;3;2;Bandung;
2700000000;255;200;6;5;Bandung;
2150000000;125;140;3;3;Bandung;
6500000000;420;550;4;3;Bandung;
4850000000;463;375;5;3;Bandung;
1500000000;96;80;2;1;Bandung;
2300000000;162;200;4;3;Bandung;
1890000000;120;200;4;4;Bandung;
5500000000;495;600;5;3;Bandung;
2500000000;160;240;4;3;Bandung;
1470000000;129;200;7;4;Bandung;
400000000;70;60;9;2;Bandung;
3550000000;288;263;22;14;Bandung;
2190000000;114;123;3;3;Bandung;
4000000000;326;400;4;4;Bandung;
1500000000;145;210;5;3;Bandung;
3550000000;288;263;22;14;Bandung;
1900000000;145;120;3;2;Bandung;
3950000000;306;400;4;4;Bandung;
3750000000;216;500;5;5;Bandung;
2150000000;220;150;3;2;Bandung;
9500000000;406;950;13;14;Bandung;
2850000000;201;250;4;3;Bandung;
2300000000;140;168;3;3;Bandung;
2100000000;103;135;3;2;Bandung;
1750000000;136;180;3;2;Bandung;
2290000000;117;146;3;3;Bandung;
1600000000;189;160;4;2;Bandung;
2200000000;149;100;4;3;Bandung;
3100000000;308;600;4;3;Bandung;
1850000000;130;180;5;3;Bandung;
3000000000;258;206;4;4;Bandung;
1650000000;160;160;4;3;Bandung;
1970000000;193;150;4;2;Bandung;
1850000000;134;122;3;3;Bandung;
1350000000;105;95;3;3;Bandung;
1450000000;105;95;3;2;Bandung;
4500000000;220;350;4;3;Bandung;
1500000000;170;100;3;2;Bandung;
2350000000;140;168;3;2;Bandung;
3450000000;200;300;5;3;Bandung;
5200000000;419;325;6;3;Bandung;
4550000000;266;116;4;1;Bandung;
2700000000;99;136;5;2;Bandung;
7200000000;407;400;5;4;Bandung;
8500000000;245;700;40;0;Bandung;
1900000000;120;120;2;2;Bandung;
5000000000;279;325;5;3;Bandung;
2950000000;200;220;4;4;Bandung;
4990000000;463;375;5;3;Bandung;
12500000000;1510;510;9;5;Bandung;
7250000000;540;500;5;5;Bandung;
6450000000;719;422;8;4;Bandung;
1900000000;140;200;4;2;Bandung;
10000000000;208;478;2;1;Bandung;
890000000;63;120;9;2;Bandung;
890000000;63;120;9;2;Bandung;
3200000000;249;325;4;4;Bandung;
4800000000;499;268;4;2;Bandung;
4500000000;225;400;4;4;Bandung;
3950000000;232;300;4;3;Bandung;
3200000000;394;300;4;2;Bandung;
1350000000;86;160;4;4;Bandung;
11000000000;800;422;4;2;Bandung;
6500000000;348;192;6;3;Bandung;
5500000000;375;375;7;4;Bandung;
2300000000;147;145;3;2;Bandung;
5500000000;375;375;7;4;Bandung;
2250000000;107;160;4;3;Bandung;
5500000000;375;375;7;4;Bandung;
5500000000;375;375;7;4;Bandung;
1450000000;94;130;3;2;Bandung;
1800000000;147;170;5;3;Bandung;
2200000000;140;125;3;2;Bandung;
3500000000;257;257;5;3;Bandung;
4500000000;220;350;4;3;Bandung;
6800000000;441;550;4;3;Bandung;
618000000;85;85;3;2;Bandung;
11000000000;800;500;4;3;Bandung;
5500000000;488;400;4;3;Bandung;
3100000000;289;200;4;2;Bandung;
2500000000;200;140;4;5;Bandung;
5600000000;321;210;5;3;Bandung;
2500000000;202;220;5;3;Bandung;
1990000000;150;160;3;2;Bandung;
4500000000;330;500;7;4;Bandung;
1500000000;120;100;3;2;Bandung;
1750000000;130;145;2;2;Bandung;
1750000000;130;145;2;2;Bandung;
1920000000;389;249;4;4;Bandung;
5000000000;463;500;5;3;Bandung;
3950000000;232;300;4;3;Bandung;
2750000000;120;250;6;5;Bandung;
3500000000;277;400;5;5;Bandung;
1850000000;134;122;3;3;Bandung;
2500000000;202;220;6;3;Bandung;
28500000000;197;180;4;5;Bandung;
2200000000;140;120;3;2;Bandung;
2250000000;210;150;2;2;Bandung;
1850000000;100;136;4;3;Bandung;
2850000000;201;250;4;3;Bandung;
2150000000;125;140;3;3;Bandung;
3700000000;242;270;5;3;Bandung;
2500000000;138;338;15;5;Bandung;
1500000000;170;120;5;5;Bandung;
1600000000;129;210;5;4;Bandung;
1750000000;189;160;3;2;Bandung;
1600000000;140;200;5;3;Bandung;
2150000000;125;140;3;3;Bandung;
1950000000;148;87;3;2;Bandung;
1800000000;130;110;3;2;Bandung;
2250000000;210;150;2;2;Bandung;
1950000000;102;130;3;2;Bandung;
3200000000;249;325;4;4;Bandung;
1600000000;130;145;2;2;Bandung;
2000000000;149;225;4;3;Bandung;
2000000000;149;225;4;3;Bandung;
1500000000;128;200;6;6;Bandung;
5000000000;204;400;5;4;Bandung;
1600000000;130;145;2;2;Bandung;
9500000000;406;950;13;14;Bandung;
2500000000;200;220;9;4;Bandung;
3500000000;200;300;4;2;Bandung;
2100000000;224;180;7;1;Bandung;
1700000000;215;280;4;4;Bandung;
2600000000;160;140;2;1;Bandung;
6500000000;348;192;6;3;Bandung;
1800000000;126;120;4;2;Bandung;
2600000000;240;130;3;2;Bandung;
2150000000;125;140;0;3;Bandung;
5500000000;488;400;4;3;Bandung;
2150000000;126;140;3;3;Bandung;
2100000000;110;170;4;4;Bandung;
2200000000;149;100;4;3;Bandung;
1950000000;103;135;3;2;Bandung;
595000000;52;100;2;1;Bandung;
12500000000;332;236;5;3;Bandung;
2700000000;120;202;3;3;Bandung;
2650000000;175;140;3;2;Bandung;
2250000000;106;160;4;4;Bandung;
800000000;86;80;3;2;Bandung;
2600000000;160;140;2;1;Bandung;
4000000000;150;200;1;2;Bandung;
4300000000;289;160;8;3;Bandung;
1550000000;160;160;4;3;Bandung;
1500000000;145;210;5;3;Bandung;
1990000000;221;200;3;2;Bandung;
3800000000;149;228;12;12;Bandung;
1370000000;114;90;3;1;Bandung;
1500000000;145;124;2;1;Bandung;
2400000000;123;170;3;3;Bandung;
5500000000;488;400;5;4;Bandung;
3000000000;204;350;6;4;Bandung;
3200000000;197;160;3;2;Bandung;
10000000000;240;650;40;40;Bandung;
4500000000;255;258;4;2;Bandung;
1990000000;150;160;3;2;Bandung;
3800000000;308;243;4;3;Bandung;
3090000000;301;236;3;3;Bandung;
3600000000;150;250;6;3;Bandung;
690000000;63;63;3;2;Bandung;
1900000000;120;120;2;2;Bandung;
2500000000;162;220;7;3;Bandung;
1700000000;175;104;4;2;Bandung;
3000000000;197;150;4;3;Bandung;
3000000000;210;120;0;0;Bandung;
2900000000;244;251;1;2;Bandung;
5000000000;463;375;5;3;Bandung;
2000000000;149;220;4;3;Bandung;
2550000000;175;150;3;3;Bandung;
1800000000;180;200;4;3;Bandung;
1500000000;120;100;3;2;Bandung;
1600000000;127;200;5;3;Bandung;
2100000000;110;170;4;4;Bandung;
3100000000;308;600;4;3;Bandung;
2100000000;110;170;4;4;Bandung;
4000000000;257;188;5;3;Bandung;
3000000000;169;270;3;2;Bandung;
3500000000;217;314;6;3;Bandung;
2500000000;257;300;4;2;Bandung;
2600000000;175;175;4;3;Bandung;
2100000000;110;170;4;4;Bandung;
1800000000;126;120;4;2;Bandung;
1200000000;150;300;17;17;Bandung;
3500000000;330;300;7;6;Bandung;
2100000000;110;170;4;4;Bandung;
1850000000;150;240;4;3;Bandung;
2100000000;110;170;4;4;Bandung;
1900000000;120;120;2;2;Bandung;
2100000000;110;170;4;4;Bandung;
1450000000;105;95;3;2;Bandung;
4500000000;220;350;4;3;Bandung;
5500000000;488;400;4;3;Bandung;
4500000000;197;250;4;4;Bandung;
3100000000;266;200;6;3;Bandung;
5200000000;463;375;5;3;Bandung;
3200000000;200;140;3;2;Bandung;
2500000000;202;220;5;3;Bandung;
3100000000;266;200;6;3;Bandung;
2100000000;110;180;3;2;Bandung;
800000000;140;130;3;2;Bandung;
2700000000;120;202;3;3;Bandung;
3500000000;204;350;6;4;Bandung;
1900000000;142;220;3;3;Bandung;
2000000000;156;250;3;3;Bandung;
1900000000;120;120;2;2;Bandung;
12000000000;245;600;40;40;Bandung;
2250000000;107;160;4;4;Bandung;
4500000000;220;350;4;3;Bandung;
3750000000;357;550;3;5;Bandung;
3300000000;204;350;5;2;Bandung;
1600000000;120;100;3;1;Bandung;
2000000000;200;100;2;2;Bandung;
3020000000;312;200;7;3;Bandung;
2000000000;112;160;4;4;Bandung;
1000000000;94;120;2;2;Bandung;
5000000000;190;380;4;2;Bandung;
7000000000;207;948;6;5;Bandung;
12000000000;611;500;6;5;Bandung;
950000000;117;104;2;1;Bandung;
710000000;70;100;3;2;Bandung;
2000000000;103;130;3;2;Bandung;
2100000000;103;135;3;3;Bandung;
1600000000;189;160;3;2;Bandung;
790000000;98;80;2;1;Bandung;
3200000000;266;199;9;3;Bandung;
2700000000;140;200;4;5;Bandung;
3250000000;294;200;10;10;Bandung;
3250000000;294;200;11;11;Bandung;
2700000000;140;200;4;5;Bandung;
11000000000;384;800;4;4;Bandung;
2000000000;133;180;3;3;Bandung;
8950000000;380;250;6;2;Bandung;
